reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2666fc6f-0a73-4ecd-9ab3-b5cc6eba8fb7,lidang maryance,https://play-lh.googleusercontent.com/a-/ALV-UjW1-eCy9arCmpC30sEIoGXVw--qFJLt9C85-al4ZpBgpENMIUhbJg,pelayanannya buruk,1,0,4.50.0,2025-11-12 06:18:41,"Hi, Lidang Maryance. Sebelumnya mohon maaf atas ketidaknyamanan yang dialami. Keluhan yang disampaikan menjadi perhatian kami sebagai masukan untuk Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya",2025-11-12 06:21:05,4.50.0
26b557f2-5b6e-4f24-bf74-11198c5f8060,mlaamdnrdsy,https://play-lh.googleusercontent.com/a-/ALV-UjUKX60f2T7DNNhTLjNk6Je8PmamExDiXHioC4dw-Blv7iodM70,"Mudah mudahan fitur fitur jenius di perbagus dan diperbanyak, sama valas nya diperbanyak juga dan bisa tranfer valas ke berbagai dunia semoga bisa diaplikasikan Terima kasih😘💕",5,0,,2025-11-09 23:03:34,"Hi, terima kasih atas feedback positif yang kamu berikan. Jenius akan selalu berusaha meningkatkan performa produknya serta memberikan layanan terbaik bagi seluruh nasabah. Semoga dengan Jenius dapat mempermudah transaksi dan pengaturan finansial kamu ya.",2025-11-09 23:05:17,
35c8695c-e1d4-4139-ac09-ee719ad8aec0,Febrianto Prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjVdKoJHJCc6vPStLOkEUKBKQQJ-YnAHVugxmoXqFZd2Kt7mfl15,aplikasi sampah. mana berat lagi aplikasinya. UI/UX gak menarik,1,0,4.51.1,2025-11-09 05:52:19,Mohon maaf atas ketidaknyamanannya Febrianto. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.,2025-11-09 05:54:09,4.51.1
1181abb9-27c1-4ff9-ba20-851c491d5b3d,Carolina Ayu,https://play-lh.googleusercontent.com/a-/ALV-UjU7_FIgsEtvDnTkbu8TmpdkizR8cE7_jxPLr0-015SqfxgozEze,"sudah baik tapi tolong diperbaiki, supaya kalau hp saya rotate (saya pakai samsung fold), maka tampilan layar aplikasi jg otomatis kerotate.",5,0,4.50.0,2025-11-08 15:26:14,"Terima kasih atas feedback yang kamu berikan Carolina , Jenius akan selalu berusaha meningkatkan performa produknya serta memberikan layanan terbaik bagi seluruh nasabah. Semoga dengan Jenius dapat mempermudah transaksi dan pengaturan finansial kamu ya.",2025-11-08 15:28:18,4.50.0
48695fcd-06b2-41c4-a978-025d0052568a,Michael Ong,https://play-lh.googleusercontent.com/a/ACg8ocKvvROqLEG5_A7lr3MUKTbvHjhR6RPx-BoOF-TZ7Tm6Pr9OLA=mo,SERING ERROR. GA BISA LOGIN!,1,0,4.50.0,2025-11-07 15:03:30,"Hi Michael Ong, mohon maaf atas kendala yang kamu alami. Guna pengecekan dan pelaporan kendala login akun Jenius lebih lanjut mohon menghubungi kami melalalui layanan SMBCI Care 1500365 ya.",2025-11-07 15:05:51,4.50.0
1195988d-03d8-4d36-a25a-f3a4b8b6e3a1,Dewi Sartika,https://play-lh.googleusercontent.com/a-/ALV-UjUPk3Kun6Pd-pKA2CMj7wDImR6IVaAHvDp3oDRtuPjVGhC5uQ,The app keeps popping in without any triggers! so annoying! Had to uninstalled it to keep my phone peaceful. please fix the bug.,1,0,,2025-11-07 02:04:40,"Hi Dewi Sartika. Mohon maaf atas ketidaknyamanannya. Apabila kamu mengalami kendala aplikasi Jenius, kamu bisa menghubungi SMBCI Care melalui telepon di 1500365 untuk bantuan segera. Terima kasih.",2025-11-07 02:05:30,
7c80f4ab-56c2-4b45-8bff-d8d15122aed1,rara anissyat,https://play-lh.googleusercontent.com/a/ACg8ocKSlioiG30bflylZibH9d1bygrB5F5lS9f7fAmLe0KZsV7uAw=mo,apk gak mutu setelah dipasang gak bisa dibuka auto pindah yg lain saja,1,0,4.50.0,2025-11-06 18:02:19,Mohon maaf atas ketidaknyamanannya Rara. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.,2025-11-06 18:03:37,4.50.0
04f88880-4d5f-4344-9275-82a8b59330ec,Axe Naara,https://play-lh.googleusercontent.com/a-/ALV-UjWKftzA6ZOKzyHgMJv1Y2W8g0Q7VLwW9rUKB90wbVtIdEBZuMaU,"QRis pending tapi bisa double debit. transaction history ga ada mutasi saldonya, jadi saya yg ribut sama merchantnya karena ga ada bukti terjadi double debit. setiap transaksi ga jelas statusnya success atau ga, tapi ada status fail, gajelas transaksi mana yg fail. cuma diminta Mutasi saldo aja buat bukti claim ke merchant malah nyusahin nasabah harus ketemu merchant lagi dan kirim bukti pending. GA LAGI2 DEH PAKE QRISNYA Jenius",1,0,4.49.0,2025-11-05 19:58:36,Mohon maaf atas ketidaknyamanannya Axe. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.,2025-11-05 20:47:01,4.49.0
8eeca49c-34f2-46b7-a02b-f4aad4ecb32f,Hanif Daffa,https://play-lh.googleusercontent.com/a/ACg8ocKEMw9GGKlCEyRDTBzywKuizOz2_ZSlu7C0akpmbi0BME1lYA=mo,"kode verifikasi saat login lama banget dikirim nya, saya coba besoknya dan seterusnya tetap sama. seperti tidak niat bikin app mbanking nya.. (edit 2025) sampe sekarang gaada improve, gimana ini?",1,0,,2025-11-05 17:50:54,"Mohon maaf atas ketidaknyamanannya Hanif. Informasi yang disampaikan menjadi perhatian kami untuk dijadikan masukan agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya. Agar dapat dibantu pengecekan lebih lanjut, mohon kesediaan kamu menghubungi SMBCI Care 1500365 atau ke cabang Bank SMBC/ Service Point terdekat ya.",2025-11-05 17:57:29,
d2f3b813-0762-4479-92fe-bc19671096a1,Indra Cholis,https://play-lh.googleusercontent.com/a/ACg8ocIeozffc5IWp9dbrqAuKSi1eunl47IfHY4wO2T9aoDtdmekUA=mo,very slow apps,1,0,,2025-11-04 20:24:37,Mohon maaf atas ketidaknyamanannya Indra. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.,2025-11-04 20:25:40,
71409794-6718-4d0d-be99-79a1c1f56c67,Rizka Fajar,https://play-lh.googleusercontent.com/a-/ALV-UjWlgbfts5HLaAyR08Lof-iVwiAgT9d7WMw3xD0b13MmQA-izfOC,Loading masuk lama. UI di tablet s6 lite gak responsive. Jadi gak terlihat jelas.,3,0,4.49.0,2025-11-04 16:08:48,Mohon maaf atas Kendala yang dialami ya Rizka. Saat ini tidak ada kendala pada Aplikasi Jenius. Untuk kendala kamu dipastkan jaringan internet kamu stabil ya.,2025-11-04 16:13:56,4.49.0
7a55d653-9b5b-45a5-a453-2b642843e880,Desliana Novariza,https://play-lh.googleusercontent.com/a-/ALV-UjVxQRr280EMyD_p1UcNiFMtcBmqRa3jTKdQ5_YG3WpKo2fWpNL6,"jangan percaya sales dari bank ini, mereka tidak menginfokan soal tagihan apa saja yg akan dikenakan pada nasabah sehingga bisa tiba2 menarik dana nasabah. tilong salesnya dilatih lg soal komunikasi",1,0,,2025-11-02 15:54:00,"Hi, Desliana. Mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.",2025-11-02 15:59:26,
f45ea25b-a5bf-4e71-b6f4-583bab7c6349,Gumilar H,https://play-lh.googleusercontent.com/a/ACg8ocL6P1_R0qcLPi7oP1YLbe88TpFxRbQO_ma7haN99Fyyg-Nhhg=mo,"Ada beberapa platform yang Jenius larang pakai kartu kredit maupun debitnya, seperti Alipay. Saran saya hindari jika sering bepergian karena tidak akan tahu bisa dipakai atau tidak. Edit: balasan support Jenius asbun; komen original saya sudah bilang kredit maupun debit tidak bisa dipakai. Edit 2: balasan support Jenius masih mengabaikan bahwa DEBIT JENIUS tidak bisa dipakai juga di Alipay. Lucunya, dulu bisa, tapi skrg tidak + tanpa pemberitahuan. Hati2",1,0,4.49.0,2025-11-01 11:35:09,"Hi Gumilar H, mohon maaf atas ketidaknyamanannya. Apabila kamu terkendala menggunakan kartu debit di Alipay mohon menghubungi layanan SMBCI Care 1500365 atau live chat dari aplikasi Jenius agar dapat di bantu cek lebih lanjut ya.",2025-11-01 11:41:21,4.49.0
2c39ad06-2822-4bd7-8ba1-21e884855b2e,Roy Adv,https://play-lh.googleusercontent.com/a-/ALV-UjVTEUCsR9VZLWMl4ejHr8_gNpqPfEM8SugAE_JjVJj0D5bfuQs,"apa2an ada Over Credit Limit Fee sampe 200rb, ini update TOS yg tgl brapa ya ? seingat q Blum ada fee ini bbrapa bln lalu",1,0,4.49.0,2025-10-31 17:23:38,"Hi, Roy Adv. Mohon maaf atas ketidaknyamanannya perihal biaya Over Credit Limit Fee. Untuk Kartu Kredit Jenius sejak awal ada denda pemakaian di luar limit sebesar Rp200.000 per tagihan bulanan ya.",2025-10-31 17:33:21,4.49.0
da7c2657-7990-4328-ad65-a69b87072349,Iqbal Muslimin,https://play-lh.googleusercontent.com/a-/ALV-UjWvz1_07UMEI17OFzjKAGk3d_elyAasL26HkVdB5FLRyWB-skPa,bad customer support,1,0,4.48.0,2025-10-30 19:13:55,"Hi Iqbal Muslimin, mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.",2025-10-30 19:18:53,4.48.0
ea9acee9-3db0-443c-8644-64f186719b86,Ichsan Takwa,https://play-lh.googleusercontent.com/a-/ALV-UjUm2D38qr-BWeqg8Xy2l9wcczRZiXJ9ggFHJe3tf6Vty8SNdgu9,"Spam notifikasi promo, tidak dapat dinonaktifkan.",1,0,4.49.0,2025-10-30 15:34:34,"Hi, Ichsan Takwa. Mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.",2025-10-30 15:36:07,4.49.0
6d9a8dde-9fb9-43c0-a9e3-e66a53bdfd4d,dimas driyo,https://play-lh.googleusercontent.com/a-/ALV-UjUz2KKTaqwqUruB1o9OS2lVN2P9efxuDDRfRj4FFDyUtiTUOha6,"The app runs slowly, and it gets worst when using jenius chat feature",1,0,4.48.0,2025-10-30 10:49:51,"Hi Dimas Driyo, we apologize for the inconvenience. The information you have provided is noted and will be used as feedback for Jenius to provide/improve better services and facilities in the future.",2025-10-30 10:52:51,4.48.0
296b58c1-da75-4ee1-8475-13bfd68e5c7e,Erna Susanti “banana” Yuliana,https://play-lh.googleusercontent.com/a/ACg8ocIzFr0myWjfZposctcYzwwQNYNqHxb2kfMYb1P78WbCK6A5aIc=mo,"Jenius ini bagus lho program2nya, sangat membantu ketika pergi ke luar negeri nggak perlu repot nuker2 duit dari Indonesia. Udah gitu bisa di pos2 tabungannya, jadi membantu manajemen keuangan juga. Tapiii..sayang banget kalo sering error. Aplikasinya lambat dan berat banget. Kalo pas lagi mau bayar di depan kasir tiba2 error kan malu banget. Akses satu2nya cuma dari aplikasi, nggak ada backup yg lain. edited, udah ok sekarang",5,0,4.49.0,2025-10-28 07:11:49,"Hi Erna Susanti, mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi kedepannya.",2025-10-28 07:21:09,4.49.0
0392da1f-f452-41be-9645-e41987964133,Dio Abdala,https://play-lh.googleusercontent.com/a/ACg8ocKfPxnsycrqM_brCb-XCVwWe8Gh5x9CEYdV07-1vR5jN7ZXJA=mo,"Gimana nih pin udah bener dibilang salah, tolong diperbaiki sistemnya, KOMPLAIN KERAS!!",1,0,,2025-10-26 13:45:30,"Hi, Dio Abdala. Mohon maaf sekali atas ketidaknyamanannya. Terkait kendala PIN saat ini, mohon kesediaannya menghubungi layanan SMBCI Care melalui telepon 1500365 atau email jenius-help@smbci.com untuk dibantu pengecekan lebih lanjut oleh tim Jenius ya",2025-10-26 13:49:46,
a66b55a2-04be-4e4f-a6b5-02b58035cfbf,Rio B,https://play-lh.googleusercontent.com/a-/ALV-UjWpEZ73DVSgE9vXSI8TNUFYpsW96tgVlkb1eOaAkvEbl53cN4Om,"Bagus sudah bisa bayar lebih awal tanpa batasan berapa kali, okelah dgn biaya 100rb. Tapi ada 5% nya itu loh apaan, udah kaya pinjaman konven aja ada penalti.",2,0,4.47.3,2025-10-25 15:27:46,"Hi, Rio B. Mohon maaf atas ketidaknyamanan yang kamu alami ya. Untuk Flexi Cash Jenius ada biaya pelunasan dipercepat 5% atau minimum Rp100.000 per pinjaman yang dilunasi lebih cepat ya.",2025-10-25 15:32:17,4.47.3
6f061985-08ed-441a-9fe4-7fe6455aaeb1,danke the goat,https://play-lh.googleusercontent.com/a-/ALV-UjVVuAlrhZhOme8kCXxZELVgACJN59ZP4D22u8xtEgrRzOKDte0,"bolak balik crash, aplikasi sampah",1,0,4.47.3,2025-10-24 07:20:54,"Hi, mohon maaf atas ketidaknyamanan yang di alami. Keluhan yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi kedepannya.",2025-10-24 07:22:56,4.47.3
0f28e244-98b2-4b2a-972c-5b730135c99c,Akarui Hastur,https://play-lh.googleusercontent.com/a-/ALV-UjV0HHIEZVrIUTgQZFGUmr5fJRp7pHmjaY4A3MLt5baJL77v_yA,"bank gk jelas, ditinggal sebulan udah otomatis ke logout , pas mau login terus terusan di bilang session expied. solusinya unlink device harus ke call center. ini udah terjadi dari tahun 2021. jadi gk pernah ada solusinya",1,0,4.47.3,2025-10-23 17:11:05,"Mohon maaf atas ketidaknyamanannya Akarui. Agar dapat dibantu pengecekan lebih lanjut terkait kendala login dengan keterangan sesi telah berakhir, mohon kesediaan kamu menghubungi SMBCI Care 1500365 atau melalui Email jenius-help@smbci.com ya.",2025-10-23 17:14:09,4.47.3
0e3890f7-7e3e-44a6-ac78-7a9b0ab79bf1,Nadia Falasiva,https://play-lh.googleusercontent.com/a-/ALV-UjUfrwyTDLVJGUHQz6ihM8IiaIEv48G_a3kkyhYMT8S4qRMRj1C3zA,"kecewa banget sama sistem Jenius. kan di perjanjian jelas ditulis batas pembayaran maksimal tanggal 22, dan saya udah bayar tanggal 22, uang juga otomatis di-hold dari saldo. wajar dong kalau saya mikirnya pembayaran itu udah dianggap masuk. tapi ternyata besoknya malah muncul denda 50 ribu dengan alasan “bayarnya lewat jam 7 malam” harusnya kan tertera di surat perjanjian. tulisannya juga cuma dianjurkan. ya siapa yang tau? aneh banget nasabah yang dirugikan padahal ini kesalahan sistem.",1,0,4.47.3,2025-10-23 13:58:14,"Hi Nadia Falasiva, sebelumnya mohon maaf atas ketidaknyamanannya. Kami sampaikan untuk pembayaran Flexi Cash dilakukan secara otomatis dengan menarik uang di Saldo Aktif. Pastikan kamu menyiapkan dana sejumlah tagihan yang harus dibayarkan sebelum pukul 19.00 WIB di tanggal jatuh tempo untuk menghindari denda keterlambatan ya.",2025-10-23 14:00:32,4.47.3
b51bf286-bffc-4204-b3a3-774f570e4e30,Utari Cendhy Liestyarini,https://play-lh.googleusercontent.com/a-/ALV-UjUsaDfPNrEV-GbUzBjQ4zFg8ok5xPDAslbvJNpcm9Z1yiwrCf4I,ayolah Jenius perbaiki performance apps nya supaya ga lemot. Masa kalah sama bank2 plat merah lainnya,1,0,4.47.3,2025-10-22 17:06:10,Hi Utari Cendhy Liestyarini. Mohon maaf atas ketidaknyamanannya. Mohon kesediaan kamu untuk dapat memastikan koneksi internet dalam keadaan stabil dan mencoba pengecekan kembali secara berkala ya. Terima kasih.,2025-10-22 17:07:34,4.47.3
c8eb5a61-2ceb-4f7a-bc80-7555e2393802,Ma Mantok,https://play-lh.googleusercontent.com/a-/ALV-UjVreIOx5cg-8gtolHo3JmVqpurH4BMhkVP-eno12oHHdUn1rq_s,"layanan online berbelit banget, hanya karena kurs yen nggak bisa di link ke mcard saya di suruh nunggu sampai 2 minggu",1,0,4.47.3,2025-10-22 02:26:37,Mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.,2025-10-22 02:29:54,4.47.3
82700fa0-9191-4939-a25e-4cb8566d0601,akhwan,https://play-lh.googleusercontent.com/a-/ALV-UjVHBE7aGMaLxWE_VHzUiZl5kRqK1VUpqTZ-uCQY6Vg5w_1Vg7ik,lemot amat loginnyaaaaaaaaa,1,0,4.47.3,2025-10-21 17:24:27,"Hi, Akhwan. Mohon maaf atas proses login aplikasi Jenius yang lama. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.",2025-10-21 17:32:16,4.47.3
30316180-ef73-4e79-a0b8-59aff8580353,M Ansyori,https://play-lh.googleusercontent.com/a-/ALV-UjW_bcp071EvnXYV3pngKThELvBwHHuIkbxyJxNGPAJnACKTGcfyeg,"Alokasi limit CC dengan flexi cash di aplikasi sudah berfungsi dengan baik. Transaksi CC bisa dibayarkan lebih awal. Issue pada saat chat CS, terkadang ketika mengetik, aplikasi Jenius tidak responsive jadi harus kill apps nya dan buka lagi, syukur kalau sesi masih aktif dgn CS, kalau sudah habis harus ulang kembali chatnya.",4,1,4.47.2,2025-10-19 07:56:24,"Hi M Ansyori, mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi kedepannya.",2025-10-19 07:58:32,4.47.2
706e6fa1-26e3-4390-b42a-a279d4255aa8,Ryena Marsella HadiPutri (Ryena),https://play-lh.googleusercontent.com/a-/ALV-UjVX0iYjNXFgpnlbyNjqdDCAtLeWEFW0QCl1LMIDgkZ__CcshCnbWQ,"Love the bank, not so much for the app. I swear there's always lag on opening the app even though my internet is fine.",4,0,4.47.2,2025-10-17 22:40:33,"Hi Ryena, I'm sorry for the inconvenience, Currently, there are no issues with our app, but make sure your internet connection is stable.",2025-10-17 22:57:02,4.47.2
a7aa5a84-84ab-41b7-857a-4ba4cd8bc1d0,Private Identity,https://play-lh.googleusercontent.com/a-/ALV-UjW2aov8xRT0xUyNTWv-HXckyTRPuu06K8xtfFjYQad0j3cG378,semoga pengajuan kredit di acc,5,0,4.44.1,2025-10-16 18:49:23,"Hi, terima kasih atas feedback positif yang kamu berikan. Jenius akan selalu berusaha meningkatkan performa produknya serta memberikan layanan terbaik bagi seluruh nasabah. Semoga dengan Jenius dapat mempermudah transaksi dan pengaturan finansial kamu ya.",2025-10-16 18:51:40,4.44.1
fbea1a3e-26f0-4472-9538-d329eb05703e,yosia Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjWfRf7071t_QA4Cab3ke47M0QDCrHpEwfdlBFwgwbGF1lTk-gEi,"potongan 10.000 perbulan. pindah device (beberapa bulan yang lalu) lama. barusan diurus lagi, yang sekarang better, lebih cepat..",1,0,4.47.3,2025-10-16 15:52:06,"Hi yosia Saputra, terima kasih atas feedback positif yang kamu berikan. Jenius akan selalu berusaha meningkatkan dan memberikan layanan terbaik bagi seluruh nasabah. Semoga dengan Jenius dapat mempermudah transaksi dan pengaturan finansial kamu ya.",2025-10-16 15:58:22,4.47.3
b3d45844-0ab2-40f2-a573-b362f6fd4604,Modern Blue,https://play-lh.googleusercontent.com/a/ACg8ocL8ODcpZmcENg-HfUS2BfODaqtwwB7PPnga46dJHBMw8rW86A=mo,gak ada kejelasan,1,0,,2025-10-14 11:54:26,"Hi, mohon maaf atas ketidaknyamanannya. Informasi dan review yang kamu berikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi. Apabila kamu terdapat kendala agar dapat dibantu cek lebih lanjut mohon menghubungi layanan SMBCI Care 1500365",2025-10-14 11:56:28,
5aee872c-51f1-46bf-b58a-65ccfa58fb74,Malika Malika,https://play-lh.googleusercontent.com/a/ACg8ocJpHY2fOBzaPacoNXtP1I6pVmuwZKuN_AnUh9Ahu1cZADEhQA=mo,"saat selangkah lagi daftar, unable terus. tolong perbaiki.",3,0,,2025-10-14 08:10:32,"Hi, Malika Malika. Mohon maaf atas ketidaknyamanannya. Terkait kendala registrasi akun Jenius kamu saat ini, mohon kesediaanya menghubungi layanan SMBCI Care melalui telepon di 1500365 atau email jenius-help@smbci.com agar tim Jenius bantu pengecekan lebih lanjut ya",2025-10-14 08:16:13,
52a91e8e-e67b-4c26-8058-2b730412696b,Cil Cil,https://play-lh.googleusercontent.com/a-/ALV-UjWl41HzgkG7WRUFSUPL2di3JgJxaXP1FuAFxg3-X74HC9jW3qxK,Jangan pakai flexi cash ya kalau gamau diteror pake vendor robot padahal tagihan lancar reminder tuh jalur resmi bukan vendor edit Iya flexi cash memang tinggal narik (as the bank said) but even if baru penarikan pertama dan gaada track record penarikan macet masih perlu kah share nomor nasabah ke vendor DC? stop promoin flexi cash kalau masih begini mainnya,2,2,4.47.3,2025-10-13 22:12:47,"Hi Kak. Mohon maaf atas ketidak nyamanan yang dialami. Kami informasikan notifikasi pembayaran Flexi Cash Jenius dikirimkan melalui e-mail, SMS dan WhatsApp pada 5 hari sebelum, 3 hari sebelum, sehari sebelum serta di tanggal jatuh tempo sebagai reminder untuk nasabah.",2025-10-13 22:18:32,4.47.3
1b3db6dd-311d-45b7-b31a-860198ba2eb3,Aldo Irshady,https://play-lh.googleusercontent.com/a-/ALV-UjVyma_HVQ_FjScw75YcwFiFVSR0pROrpnLnyQ8bkC20_T0iwOZmAw,Super slow app. Unresponsive. Please fix it! Update. Friday 10 Oct 2025. Can't even login and use the app,1,0,4.47.2,2025-10-10 15:18:06,"Hi Aldo Irshady, mohon maaf sekali atas ketidaknyamanan yang dialami. Untuk kendala login mohon menghubungi layanan SMBCI Care 1500365 agar dapat di bantu cek lebih lanjut ya.",2025-10-10 15:24:23,4.47.2
6efc4443-14c6-4bc2-8771-7360b11acaad,Adi Subrata,https://play-lh.googleusercontent.com/a-/ALV-UjUNcRg-Ykp8g7Ypl3LYNf30unwjdcCG6g6Vz5z0h5umJN4Ncn8D,App sering gangguan. Kalau gk gangguan juga lemot. Ubah limit seenaknya. Tarik tunai sering gagal. CC juga sering error. CS juga payah. Jawaban template dan melebihi estimasi. Bukannya jawab malah promosi.,1,1,,2025-10-08 16:53:07,"Hi Adi Subrata. Mohon maaf atas ketidaknyamanannya. Apabila kamu mengalami kendala aplikasi Jenius, kamu bisa menghubungi SMBCI Care melalui telepon di 1500365 untuk bantuan segera. Terima kasih.",2025-10-08 16:54:45,
71fcf4f6-91f0-48a5-93fb-81592186df13,Julio Santoso,https://play-lh.googleusercontent.com/a/ACg8ocJn6YkHhrf7N2QfYpmwT1yqd3AbfCW3ho5WnGN9dWv6KkNYZA=mo,aplikasi sampah berulang x foto ktp tdk di terima terus,1,0,4.47.2,2025-10-08 11:25:09,"Hi Julio Santoso, mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.",2025-10-08 11:36:15,4.47.2
52ca2362-92d8-46c8-a630-994ffe09b952,Roni Studio,https://play-lh.googleusercontent.com/a-/ALV-UjUy1K-P47p288ktvOrkL29DWlUEGL_Ve4ZLrysNIxID-dYSXIpF,apps QRIS paymentmu tidak user friendly. saldo selalu terlihat. padahal kita bayar pasti di ruang publik. buatlah bisa tidak tampil secara default.,1,0,4.46.0,2025-10-05 08:34:16,"Hi, Roni Studio. Mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi. Terimakasih atas saran yang diberikan ya.",2025-10-05 08:36:18,4.46.0
0aa6f1da-4e70-4ae7-887c-eb0317da161c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bertahun tahun make jenius gak ada berbenah sama m bankingnya,1,0,,2025-10-03 15:54:47,"Hai Galang Devandra. Terima kasih atas ulasan yang kamu berikan kepada Jenius. Mohon maaf atas ketidak nyamanan yang kamu alami, informasi yang kamu sampaikan menjadi perhatian kami untuk dapat dijadikan masukan terhadap Jenius, agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.",2025-10-03 15:55:45,
d7493bd8-1ba8-4b74-a6e3-b2dcab008322,Clementine Vee,https://play-lh.googleusercontent.com/a/ACg8ocLGjgEb71Kay9S5XDbIFJaZ5gAHQ0VwZ1qRt6SBdSfFek6u4g=mo,"Banyak bug, mau buka kartu nggak bisa. (Bugnya hilang setelah saya uninstall Dan reinstall aplikasi)",3,0,4.46.0,2025-10-02 13:29:04,"Hi, Clementine Vee, Mohon maaf atas kendala fitur aplikasi Jenius . Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya. Apabila kamu masih mengalami kendala mohon menghubungi layanan SMBCI Care 1500365 ya.",2025-10-02 13:33:31,4.46.0
02bbe222-d95b-4d8a-891b-d229ee60d2c5,Alpa Rizzi,https://play-lh.googleusercontent.com/a/ACg8ocKFZWiJgLDs9F5HB_2asHUVPpWWgdbk0fSEWg4TJXS7q-eZoHM=mo,cacat nnajis lama jangan download apk nya busuk!,1,0,4.47.0,2025-10-01 22:44:10,"Hi Kak Alpa Rizzi. Mohon maaf atas ketidaknyamanannya. Apabila kamu mengalami kendala aplikasi Jenius, kamu bisa menghubungi SMBCI Care melalui telepon di 1500365 untuk bantuan segera. Terima kasih.",2025-10-01 22:45:29,4.47.0
34d638bd-8ee6-4c75-9d9b-8e3d49e188d4,Andi Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjU0S6SXvAvxQJx_Y0YL3v-_oFhSqwzpFgrYM0ZWDtXd2Om4yxQ4,lagi ajukan keluhan via chat disuruh menunggu cs tapi case ditutup paksa karena terlalu lama menunggu. sepertinya ada yang salah,1,0,4.46.0,2025-09-30 00:24:46,"Hi Andi Setiawan, mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.",2025-09-30 00:30:14,4.46.0
